prefix,next_char,count,prob
^dy,r,1,0.02564102564102564
^dy,t,4,0.10256410256410256
^dy,v,4,0.10256410256410256
^dz,e,7,0.16279069767441862
^dz,h,18,0.4186046511627907
^dz,i,7,0.16279069767441862
^dz,v,7,0.16279069767441862
^dz,y,4,0.09302325581395349
^ec,o,1,1
^ed,e,2,1
^ei,g,1,1
^ek,o,1,1
^el,e,4,0.5714285714285714
^el,i,2,0.2857142857142857
^el,y,1,0.14285714285714285
^em,a,1,0.5
^em,m,1,0.5
^en,e,3,0.75
^en,s,1,0.25
^er,a,2,1
^es,e,1,0.25
^es,k,1,0.25
^es,m,1,0.25
^es,t,1,0.25
^eu,r,2,1
^ev,a,1,0.3333333333333333
^ev,h,1,0.3333333333333333
^ev,r,1,0.3333333333333333
^ez,y,1,1
^fa,a,1,0.03571428571428571
^fa,b,2,0.07142857142857142
^fa,d,1,0.03571428571428571
^fa,i,2,0.07142857142857142
^fa,l,6,0.21428571428571427
^fa,n,1,0.03571428571428571
^fa,r,5,0.17857142857142858
^fa,s,9,0.32142857142857145
^fa,t,1,0.03571428571428571
^fd,o,1,1
^fe,d,18,0.5
^fe,l,1,0.027777777777777776
^fe,n,3,0.08333333333333333
^fe,o,2,0.05555555555555555
^fe,r,5,0.1388888888888889
^fe,s,7,0.19444444444444445
^fi,g,1,0.058823529411764705
^fi,l,11,0.6470588235294118
^fi,n,2,0.11764705882352941
^fi,r,1,0.058823529411764705
^fi,s,1,0.058823529411764705
^fi,t,1,0.058823529411764705
^fl,i,1,0.14285714285714285
^fl,o,6,0.8571428571428571
^fo,m,2,0.09090909090909091
^fo,n,4,0.18181818181818182
^fo,r,12,0.5454545454545454
^fo,s,3,0.13636363636363635
^fo,t,1,0.045454545454545456
^fr,a,9,0.375
^fr,e,1,0.041666666666666664
^fr,i,3,0.125
^fr,o,6,0.25
^fr,u,5,0.20833333333333334
^fu,g,1,0.08333333333333333
^fu,h,1,0.08333333333333333
^fu,n,1,0.08333333333333333
^fu,r,7,0.5833333333333334
^fu,s,1,0.08333333333333333
^fu,y,1,0.08333333333333333
^fy,h,1,0.14285714285714285
^fy,l,4,0.5714285714285714
^fy,o,1,0.14285714285714285
^fy,s,1,0.14285714285714285
^ga,l,8,0.20512820512820512
^ga,m,2,0.05128205128205128
^ga,n,8,0.20512820512820512
^ga,r,4,0.10256410256410256
^ga,s,3,0.07692307692307693
^ga,t,3,0.07692307692307693
^ga,v,4,0.10256410256410256
^ga,y,6,0.15384615384615385
^ga,z,1,0.02564102564102564
^gd,e,1,1
^ge,l,2,0.09523809523809523
^ge,n,2,0.09523809523809523
^ge,o,2,0.09523809523809523
^ge,r,13,0.6190476190476191
^ge,t,1,0.047619047619047616
^ge,v,1,0.047619047619047616
^gi,d,1,0.14285714285714285
^gi,g,1,0.14285714285714285
^gi,l,2,0.2857142857142857
^gi,n,1,0.14285714285714285
^gi,r,1,0.14285714285714285
^gi,y,1,0.14285714285714285
^gl,a,3,0.12
^gl,e,4,0.16
^gl,i,8,0.32
^gl,o,2,0.08
^gl,u,8,0.32
^gn,a,1,0.09090909090909091
^gn,i,7,0.6363636363636364
^gn,o,3,0.2727272727272727
^go,d,5,0.056818181818181816
^go,f,1,0.011363636363636364
^go,g,1,0.011363636363636364
^go,l,24,0.2727272727272727
^go,n,10,0.11363636363636363
^go,p,1,0.011363636363636364
^go,r,43,0.48863636363636365
^go,s,2,0.022727272727272728
^go,t,1,0.011363636363636364
^gr,a,16,0.22857142857142856
^gr,e,12,0.17142857142857143
^gr,i,12,0.17142857142857143
^gr,o,10,0.14285714285714285
^gr,u,17,0.24285714285714285
^gr,y,3,0.04285714285714286
^gu,b,4,0.11428571428571428
^gu,c,1,0.02857142857142857
^gu,k,1,0.02857142857142857
^gu,l,2,0.05714285714285714
^gu,m,1,0.02857142857142857
^gu,n,1,0.02857142857142857
^gu,r,8,0.22857142857142856
^gu,s,11,0.3142857142857143
^gu,t,5,0.14285714285714285
^gu,v,1,0.02857142857142857
^gv,a,1,1
^gy,c,1,1
^gz,h,1,1
^ha,b,1,0.006711409395973154
^ha,d,4,0.026845637583892617
^ha,h,1,0.006711409395973154
^ha,i,18,0.12080536912751678
^ha,k,1,0.006711409395973154
^ha,l,38,0.2550335570469799
^ha,m,6,0.040268456375838924
^ha,n,19,0.12751677852348994
^ha,p,4,0.026845637583892617
^ha,r,27,0.18120805369127516
^ha,s,3,0.020134228187919462
^ha,t,8,0.053691275167785234
^ha,v,10,0.06711409395973154
^ha,y,7,0.04697986577181208
^ha,z,2,0.013422818791946308
^hb,o,1,1
^he,c,1,0.024390243902439025
^he,i,4,0.0975609756097561
^he,k,1,0.024390243902439025
^he,l,4,0.0975609756097561
^he,n,4,0.0975609756097561
^he,o,3,0.07317073170731707
^he,r,17,0.4146341463414634
^he,t,5,0.12195121951219512
^he,v,1,0.024390243902439025
^he,z,1,0.024390243902439025
^hi,d,1,0.041666666666666664
^hi,h,1,0.041666666666666664
^hi,i,1,0.041666666666666664
^hi,l,1,0.041666666666666664
^hi,n,1,0.041666666666666664
^hi,r,16,0.6666666666666666
^hi,s,1,0.041666666666666664
^hi,u,1,0.041666666666666664
^hi,z,1,0.041666666666666664
^hl,a,12,0.14634146341463414
^hl,e,5,0.06097560975609756
^hl,i,6,0.07317073170731707
^hl,o,8,0.0975609756097561
^hl,u,20,0.24390243902439024
^hl,y,31,0.3780487804878049
^hm,y,1,1
^hn,a,6,0.21428571428571427
^hn,e,1,0.03571428571428571
^hn,i,8,0.2857142857142857
^hn,u,1,0.03571428571428571
^hn,y,12,0.42857142857142855
^ho,d,7,0.02766798418972332
^ho,h,4,0.015810276679841896
^ho,l,88,0.34782608695652173
^ho,m,2,0.007905138339920948
^ho,n,15,0.05928853754940711
^ho,p,2,0.007905138339920948
^ho,r,116,0.45849802371541504
^ho,s,12,0.04743083003952569
^ho,v,5,0.019762845849802372
^ho,y,1,0.003952569169960474
^ho,z,1,0.003952569169960474
^hr,a,46,0.23834196891191708
^hr,e,35,0.18134715025906736
^hr,i,12,0.06217616580310881
^hr,o,14,0.07253886010362694
^hr,u,31,0.16062176165803108
^hr,y,55,0.2849740932642487
^hu,b,15,0.14285714285714285
^hu,c,1,0.009523809523809525
^hu,d,7,0.06666666666666667
^hu,i,1,0.009523809523809525
^hu,k,5,0.047619047619047616
^hu,l,14,0.13333333333333333
^hu,m,6,0.05714285714285714
^hu,n,6,0.05714285714285714
^hu,p,2,0.01904761904761905
^hu,r,13,0.12380952380952381
^hu,s,20,0.19047619047619047
^hu,t,9,0.08571428571428572
^hu,y,1,0.009523809523809525
^hu,z,5,0.047619047619047616
^hv,a,2,0.15384615384615385
^hv,i,6,0.46153846153846156
^hv,o,4,0.3076923076923077
^hv,y,1,0.07692307692307693
^hy,b,1,0.16666666666666666
^hy,d,1,0.16666666666666666
^hy,n,2,0.3333333333333333
^hy,r,2,0.3333333333333333
^ib,i,1,1
^ic,h,3,1
^id,e,1,1
^ig,n,2,0.4
^ig,o,1,0.2
