prefix,next_char,count,prob
^at,l,5,0.10416666666666667
^at,n,1,0.020833333333333332
^at,o,5,0.10416666666666667
^at,r,3,0.0625
^at,s,1,0.020833333333333332
^at,x,7,0.14583333333333334
^at,z,1,0.020833333333333332
^au,a,1,0.03225806451612903
^au,b,1,0.03225806451612903
^au,c,1,0.03225806451612903
^au,d,2,0.06451612903225806
^au,g,6,0.1935483870967742
^au,l,4,0.12903225806451613
^au,n,1,0.03225806451612903
^au,r,6,0.1935483870967742
^au,s,4,0.12903225806451613
^au,t,2,0.06451612903225806
^au,z,3,0.0967741935483871
^av,e,10,0.5555555555555556
^av,i,7,0.3888888888888889
^av,n,1,0.05555555555555555
^ax,i,1,0.3333333333333333
^ax,p,2,0.6666666666666666
^ay,a,5,0.22727272727272727
^ay,d,2,0.09090909090909091
^ay,e,4,0.18181818181818182
^ay,l,3,0.13636363636363635
^ay,n,1,0.045454545454545456
^ay,o,3,0.13636363636363635
^ay,s,1,0.045454545454545456
^ay,u,3,0.13636363636363635
^az,a,19,0.3064516129032258
^az,c,4,0.06451612903225806
^az,i,2,0.03225806451612903
^az,k,8,0.12903225806451613
^az,l,1,0.016129032258064516
^az,m,1,0.016129032258064516
^az,n,2,0.03225806451612903
^az,o,5,0.08064516129032258
^az,p,6,0.0967741935483871
^az,q,1,0.016129032258064516
^az,t,1,0.016129032258064516
^az,u,12,0.1935483870967742
^ba,a,7,0.016826923076923076
^ba,b,4,0.009615384615384616
^ba,c,8,0.019230769230769232
^ba,d,14,0.03365384615384615
^ba,e,4,0.009615384615384616
^ba,g,7,0.016826923076923076
^ba,h,5,0.01201923076923077
^ba,i,14,0.03365384615384615
^ba,j,5,0.01201923076923077
^ba,k,3,0.007211538461538462
^ba,l,69,0.1658653846153846
^ba,m,6,0.014423076923076924
^ba,n,18,0.04326923076923077
^ba,o,4,0.009615384615384616
^ba,q,1,0.002403846153846154
^ba,r,180,0.4326923076923077
^ba,s,34,0.08173076923076923
^ba,t,10,0.02403846153846154
^ba,u,6,0.014423076923076924
^ba,v,1,0.002403846153846154
^ba,y,9,0.021634615384615384
^ba,z,7,0.016826923076923076
^bb,a,1,0.5
^bb,i,1,0.5
^bc,n,2,0.6666666666666666
^bc,o,1,0.3333333333333333
^bd,a,2,0.6666666666666666
^bd,e,1,0.3333333333333333
^be,a,13,0.026915113871635612
^be,b,4,0.008281573498964804
^be,c,11,0.022774327122153208
^be,d,14,0.028985507246376812
^be,g,12,0.024844720496894408
^be,h,1,0.002070393374741201
^be,i,7,0.014492753623188406
^be,j,3,0.006211180124223602
^be,k,1,0.002070393374741201
^be,l,62,0.12836438923395446
^be,m,4,0.008281573498964804
^be,n,153,0.3167701863354037
^be,o,5,0.010351966873706004
^be,r,138,0.2857142857142857
^be,s,22,0.045548654244306416
^be,t,22,0.045548654244306416
^be,u,2,0.004140786749482402
^be,v,1,0.002070393374741201
^be,x,1,0.002070393374741201
^be,z,7,0.014492753623188406
^bg,e,1,0.5
^bg,u,1,0.5
^bi,a,4,0.05128205128205128
^bi,b,2,0.02564102564102564
^bi,c,1,0.01282051282051282
^bi,d,9,0.11538461538461539
^bi,e,13,0.16666666666666666
^bi,g,2,0.02564102564102564
^bi,j,1,0.01282051282051282
^bi,k,4,0.05128205128205128
^bi,l,5,0.0641025641025641
^bi,m,2,0.02564102564102564
^bi,n,15,0.19230769230769232
^bi,o,3,0.038461538461538464
^bi,r,1,0.01282051282051282
^bi,s,7,0.08974358974358974
^bi,t,4,0.05128205128205128
^bi,u,2,0.02564102564102564
^bi,v,1,0.01282051282051282
^bi,z,2,0.02564102564102564
^bj,a,1,0.5
^bj,e,1,0.5
^bl,a,15,0.6
^bl,e,3,0.12
^bl,g,1,0.04
^bl,i,2,0.08
^bl,l,1,0.04
^bl,m,1,0.04
^bl,o,1,0.04
^bl,z,1,0.04
^bo,a,11,0.05116279069767442
^bo,b,5,0.023255813953488372
^bo,c,12,0.05581395348837209
^bo,d,8,0.037209302325581395
^bo,e,7,0.03255813953488372
^bo,f,1,0.004651162790697674
^bo,g,5,0.023255813953488372
^bo,h,3,0.013953488372093023
^bo,i,9,0.04186046511627907
^bo,j,4,0.018604651162790697
^bo,l,24,0.11162790697674418
^bo,n,25,0.11627906976744186
^bo,o,1,0.004651162790697674
^bo,q,5,0.023255813953488372
^bo,r,59,0.2744186046511628
^bo,s,5,0.023255813953488372
^bo,t,10,0.046511627906976744
^bo,u,10,0.046511627906976744
^bo,v,4,0.018604651162790697
^bo,x,1,0.004651162790697674
^bo,y,1,0.004651162790697674
^bo,z,5,0.023255813953488372
^br,a,48,0.42105263157894735
^br,b,1,0.008771929824561403
^br,c,5,0.043859649122807015
^br,e,17,0.14912280701754385
^br,f,1,0.008771929824561403
^br,i,21,0.18421052631578946
^br,n,1,0.008771929824561403
^br,o,5,0.043859649122807015
^br,t,1,0.008771929824561403
^br,u,13,0.11403508771929824
^br,z,1,0.008771929824561403
^bs,c,2,1
^bt,e,2,0.5
^bt,i,1,0.25
^bt,o,1,0.25
^bu,a,2,0.010256410256410256
^bu,b,4,0.020512820512820513
^bu,c,9,0.046153846153846156
^bu,d,3,0.015384615384615385
^bu,e,22,0.11282051282051282
^bu,f,1,0.005128205128205128
^bu,g,6,0.03076923076923077
^bu,i,8,0.041025641025641026
^bu,j,9,0.046153846153846156
^bu,l,14,0.07179487179487179
^bu,n,2,0.010256410256410256
^bu,o,2,0.010256410256410256
^bu,r,41,0.21025641025641026
^bu,s,60,0.3076923076923077
^bu,t,4,0.020512820512820513
^bu,u,1,0.005128205128205128
^bu,x,1,0.005128205128205128
^bu,y,4,0.020512820512820513
^bu,z,2,0.010256410256410256
^bv,e,1,1
^bz,n,1,1
^ca,a,19,0.018536585365853658
^ca,b,98,0.09560975609756098
^ca,c,19,0.018536585365853658
^ca,d,25,0.024390243902439025
^ca,e,5,0.004878048780487805
^ca,g,1,9.75609756097561e-4
^ca,h,1,9.75609756097561e-4
^ca,i,9,0.00878048780487805
^ca,j,4,0.003902439024390244
^ca,l,96,0.09365853658536585
^ca,m,126,0.12292682926829268
^ca,n,117,0.11414634146341464
^ca,o,1,9.75609756097561e-4
^ca,p,26,0.025365853658536587
^ca,r,213,0.20780487804878048
^ca,s,222,0.21658536585365853
^ca,t,11,0.010731707317073172
^ca,u,7,0.006829268292682927
^ca,v,9,0.00878048780487805
